rowkey,time,id,is_risk
40241,44:18.0,127989,0
40245,44:55.0,18961,0
40257,48:46.0,152846,0
40258,49:02.0,74148,0
40260,50:08.0,132505,0
40263,51:36.0,132505,0
40279,57:20.0,122490,0
40280,57:23.0,27358,0
40312,03:33.0,14737,0
40326,07:30.0,34261,0
40336,08:53.0,31266,0
40345,11:32.0,34155,0
40348,12:30.0,128787,0
40350,13:07.0,152779,0
40362,15:02.0,143200,0
40387,21:38.0,141144,0
40394,23:41.0,141144,0
40400,24:32.0,142177,0
40409,27:02.0,110510,0
40423,29:05.0,110510,0
40426,30:09.0,27701,0
40433,31:21.0,139305,0
40436,31:36.0,54563,0
40437,31:42.0,118933,0
40442,32:20.0,139305,0
40455,36:03.0,168673,0
40493,46:13.0,97171,0
40495,46:31.0,24091,0
40509,49:15.0,83717,0
40510,49:17.0,83717,0
40518,50:45.0,117034,0
40520,50:54.0,10109,0
40521,51:11.0,69274,0
40523,51:21.0,41738,0
40524,51:23.0,114788,0
40527,52:24.0,57828,0
40536,54:05.0,157314,0
40549,56:02.0,127136,0
40550,56:10.0,825,0
40553,57:11.0,825,0
40556,58:02.0,57828,0
40576,02:07.0,72259,0
40582,03:08.0,40089,0
40586,03:28.0,167462,0
40588,03:35.0,65532,0
40595,04:46.0,167462,0
40602,05:27.0,172666,0
40608,07:14.0,85973,0
40614,07:52.0,52699,0
40622,08:58.0,167462,0
40645,13:06.0,135991,0
40651,14:19.0,69324,0
40670,18:27.0,162067,0
40676,20:21.0,139305,0
40677,20:26.0,99660,0
40695,24:23.0,5056,0
40696,24:36.0,5056,0
40697,25:12.0,16997,0
40704,27:17.0,114788,0
40709,28:02.0,79618,0
40716,30:13.0,135944,0
40722,31:26.0,2953,0
40726,33:11.0,60235,0
40727,33:21.0,139305,0
40732,34:49.0,174407,0
40735,35:52.0,154406,0
40748,39:09.0,38207,0
40771,42:57.0,172930,0
40772,44:01.0,25125,0
40773,44:03.0,30043,0
40778,45:24.0,113568,0
40781,45:46.0,30861,0
40783,45:56.0,85699,0
40790,47:54.0,110510,0
40794,48:28.0,34380,0
40799,50:08.0,162439,0
40804,50:39.0,110510,0
40822,54:08.0,157508,0
40825,54:39.0,82968,0
40846,58:15.0,164639,0
40871,03:03.0,86877,0
40875,03:40.0,116938,0
40898,07:45.0,34155,0
40907,09:41.0,157410,0
40914,10:22.0,73049,0
40919,11:08.0,7900,0
40934,13:51.0,78682,0
40941,15:33.0,157410,0
40947,16:32.0,77015,0
40954,17:24.0,28894,0
40958,18:07.0,19781,0
40964,19:19.0,107282,0
40965,19:29.0,106648,0
40987,23:10.0,122295,0
40990,23:22.0,48268,0
41014,28:05.0,42170,0
41017,28:46.0,129494,0
41021,29:32.0,117761,0
41024,29:57.0,154242,0
41033,31:29.0,32892,0
41053,34:53.0,65869,0
41058,35:57.0,51129,0
41060,36:10.0,10164,0
41063,36:52.0,142261,0
41070,37:48.0,5458,0
41071,37:58.0,149624,0
41074,38:00.0,5458,0
41091,41:42.0,49452,0
41094,42:32.0,42072,0
41101,43:37.0,37279,0
41103,43:46.0,19066,0
41119,47:59.0,98034,0
41123,48:55.0,3906,0
41128,50:30.0,143200,0
41132,51:38.0,107620,0
41147,54:16.0,113345,0
41149,54:39.0,64973,0
41155,55:57.0,40308,0
41158,56:23.0,16041,0
41175,58:58.0,166400,0
41208,04:16.0,164639,0
41211,05:16.0,67501,0
41225,07:54.0,168597,0
41240,10:43.0,90415,0
41262,15:06.0,72833,0
41263,15:11.0,66977,0
41265,15:26.0,32063,0
41266,15:37.0,72228,0
41269,15:49.0,32063,0
41280,17:47.0,28039,0
41293,20:54.0,72228,0
41299,22:25.0,153477,0
41311,25:00.0,127947,0
41313,25:04.0,63303,0
41323,26:39.0,23811,0
41332,27:25.0,63873,0
41333,27:31.0,143741,0
41337,27:58.0,16527,0
41346,28:58.0,138436,0
41355,30:22.0,72228,0
41366,31:05.0,169783,0
41369,32:05.0,66977,0
41385,33:55.0,30876,0
41386,34:16.0,167334,0
41420,39:47.0,120063,0
41434,41:58.0,147404,0
41435,42:09.0,63303,0
41438,42:29.0,98504,0
41443,43:24.0,110686,0
41444,43:41.0,48173,0
41445,44:00.0,166214,0
41448,44:36.0,172287,0
41449,44:53.0,10795,0
41450,44:58.0,124675,0
41460,46:12.0,103218,0
41461,46:16.0,83003,0
41464,46:48.0,166624,0
41465,46:49.0,63303,0
41474,48:50.0,10795,0
41484,50:21.0,166624,0
41495,52:41.0,37876,0
41500,53:09.0,72228,0
41506,54:44.0,112340,0
41520,57:02.0,172285,0
41527,58:00.0,56401,0
41529,58:20.0,17601,0
41535,00:08.0,32214,0
41561,05:03.0,153477,0
41568,06:54.0,37161,0
41569,06:57.0,68655,0
41574,07:56.0,64341,0
41587,11:41.0,160284,0
41594,12:38.0,167883,0
41614,17:12.0,102178,0
41626,19:46.0,141292,0
41654,26:52.0,14558,0
41698,38:44.0,105623,0
41709,42:40.0,37876,0
41712,43:03.0,38035,0
41714,43:12.0,2963,0
41730,49:12.0,113335,0
41737,51:51.0,160316,0
41738,52:01.0,102345,0
41748,57:22.0,132044,0
41750,58:23.0,37876,0
41752,58:58.0,37876,0
41787,10:29.0,17972,0
41830,23:36.0,168840,0
41854,33:51.0,111612,0
41875,45:29.0,37876,0
41887,56:17.0,61211,0
41893,02:45.0,23253,0
41896,06:26.0,61211,0
41910,15:06.0,97524,0
41913,16:31.0,97524,0
41917,19:54.0,11324,0
41928,27:48.0,156837,0
41942,45:41.0,76302,0
41951,56:16.0,108213,0
41952,57:57.0,108213,0
41953,59:14.0,61533,0
41969,23:22.0,144215,0
41973,30:17.0,92959,0
41981,46:45.0,168597,0
41992,19:37.0,60277,0
41997,30:40.0,77102,0
41998,30:45.0,77102,0
42000,32:49.0,5458,0
42011,04:38.0,47182,0
42018,30:17.0,47182,0
42019,36:08.0,89744,0
42026,56:41.0,47182,0
42028,00:26.0,47182,0
42031,03:53.0,47182,0
42048,51:34.0,47182,0
42050,52:44.0,47182,0
42051,53:55.0,112537,0
42052,56:40.0,47182,0
42053,57:26.0,74075,0
42054,57:41.0,99583,0
42055,58:44.0,99583,0
42056,58:46.0,47182,0
42058,03:58.0,47182,0
42060,04:24.0,47182,0
42063,07:26.0,128946,0
42074,21:06.0,47182,0
42079,28:36.0,150659,0
42080,28:46.0,99583,0
42092,42:02.0,47182,0
42102,50:16.0,99583,0
42105,54:46.0,99583,0
42113,58:54.0,99583,0
42114,59:41.0,99583,0
42118,02:24.0,15050,0
42131,11:00.0,47182,0
42133,14:24.0,10818,0
42140,17:32.0,49013,0
42141,18:11.0,99583,0
42145,22:52.0,47182,0
42151,25:13.0,170146,0
42152,25:37.0,47182,0
42155,28:29.0,68343,0
42162,33:59.0,139392,0
42205,54:46.0,16678,0
42207,55:01.0,173429,0
42224,02:37.0,23197,0
42227,04:03.0,83751,0
42232,05:46.0,113314,0
42239,07:48.0,354,0
42240,08:20.0,23221,0
42245,10:12.0,172615,0
42248,11:19.0,12598,0
42266,19:11.0,68297,0
42286,25:40.0,135224,0
42287,25:43.0,135224,0
42294,27:57.0,141438,0
42306,33:48.0,140867,0
42324,40:10.0,47182,0
42325,40:32.0,117031,0
42357,50:07.0,42072,0
42371,52:56.0,17754,0
42372,53:03.0,42459,0
42374,53:20.0,61501,0
42390,57:01.0,83943,0
42408,02:02.0,61685,0
42410,02:21.0,47182,0
42412,02:50.0,47182,0
42419,04:53.0,126048,0
42430,07:03.0,42170,0
42438,09:07.0,124138,0
42462,15:25.0,10109,0
42463,15:51.0,84976,0
42474,18:37.0,110510,0
42483,22:16.0,157314,0
42494,26:03.0,99429,0
42497,27:09.0,54163,0
42524,33:01.0,19393,0
42526,33:37.0,19393,0
42560,39:28.0,155383,0
42573,43:36.0,64277,0
42583,44:57.0,172764,0
42595,47:01.0,97395,0
42607,48:48.0,58828,0
42609,49:10.0,112819,0
42629,51:54.0,2577,0
42651,57:58.0,9507,0
42653,58:16.0,2577,0
42680,01:41.0,174225,0
42686,02:07.0,174139,0
42691,02:29.0,9507,0
42699,03:07.0,9507,0
42702,03:42.0,9507,0
42706,04:01.0,98338,0
42707,04:05.0,95414,0
42710,04:32.0,9507,0
42716,05:34.0,107698,0
42718,05:44.0,9507,0
42719,06:10.0,97668,0
42720,06:19.0,9507,0
42722,06:23.0,128946,0
42725,07:06.0,9507,0
42731,08:00.0,9507,0
42735,08:48.0,119787,0
42736,08:51.0,7895,0
42739,09:22.0,9507,0
42741,09:43.0,165204,0
42742,09:45.0,107698,0
42743,09:54.0,9507,0
42746,10:47.0,28114,0
42748,10:55.0,9507,0
42752,11:37.0,9507,0
42759,12:36.0,9507,0
42762,12:52.0,134112,0
42788,17:04.0,9507,0
42801,19:33.0,9507,0
42811,20:39.0,131887,0
42812,21:23.0,13112,0
42825,24:30.0,9507,0
42828,25:06.0,9507,0
42829,25:16.0,110579,0
42832,25:53.0,9507,0
42835,26:32.0,9507,0
42836,27:00.0,67592,0
42841,27:47.0,9507,0
42855,30:07.0,64304,0
42865,31:00.0,84568,0
42866,31:10.0,9507,0
42869,32:15.0,96088,0
42870,32:21.0,9507,0
42873,32:46.0,41277,0
42878,33:12.0,9507,0
42892,36:33.0,153650,0
42902,38:08.0,25795,0
42925,41:45.0,9507,0
42929,42:21.0,9507,0
42934,42:52.0,9507,0
42940,43:28.0,9507,0
42941,43:32.0,84381,0
42943,44:03.0,9507,0
42950,45:45.0,16678,0
42952,45:53.0,24091,0
42954,46:18.0,50397,0
42960,46:49.0,140897,0
42965,48:21.0,37635,0
42980,50:36.0,9507,0
42981,50:39.0,36855,0
42988,51:38.0,152120,0
42989,51:55.0,36855,0
42991,52:07.0,9507,0
42998,53:43.0,9507,0
43001,54:12.0,9507,0
43004,54:40.0,9507,0
43011,55:41.0,65825,0
43017,56:48.0,168907,0
43023,57:27.0,156720,0
43035,59:26.0,127406,0
43059,04:11.0,84827,0
43065,05:35.0,13123,0
43069,06:55.0,13123,0
43071,07:12.0,13123,0
43087,09:33.0,70956,0
43090,10:19.0,110485,0
43112,15:13.0,13123,0
43127,16:45.0,94732,0
43128,17:23.0,68343,0
43138,19:03.0,155921,0
43140,19:35.0,107092,0
43147,21:34.0,153907,0
43151,22:20.0,13123,0
43196,31:23.0,79871,0
43240,40:12.0,94403,0
43243,41:11.0,171229,0
43251,43:07.0,61501,0
43265,46:48.0,125053,0
43272,48:28.0,67501,0
43280,49:28.0,36855,0
43289,51:01.0,36855,0
43296,52:04.0,36855,0
43301,53:26.0,36855,0
43302,53:35.0,22021,0
43320,56:53.0,154385,0
43321,57:11.0,130376,0
43325,58:43.0,8664,0
43327,59:25.0,6825,0
43344,02:45.0,162663,0
43345,03:24.0,97872,0
43350,04:52.0,132809,0
43355,05:50.0,60828,0
43362,07:27.0,162667,0
43365,08:09.0,162663,0
43372,10:19.0,6897,0
43383,13:27.0,13112,0
43386,14:07.0,131887,0
43392,16:32.0,27668,0
43406,19:39.0,51533,0
43407,19:45.0,90786,0
43416,21:26.0,31931,0
43437,26:18.0,174564,0
43446,27:45.0,135381,0
43448,28:09.0,60108,0
43450,28:19.0,36789,0
43472,34:02.0,41778,0
43475,34:44.0,113590,0
43490,39:43.0,171922,0
43491,39:57.0,35043,0
43524,46:24.0,55130,0
43526,47:03.0,104072,0
43531,47:52.0,111369,0
43551,52:39.0,41871,0
43554,53:13.0,174564,0
43562,55:28.0,10294,0
43581,59:18.0,150834,0
43601,02:20.0,145197,0
43602,03:19.0,150834,0
43627,09:20.0,6270,0
43633,11:27.0,159191,0
43642,13:33.0,150834,0
43655,17:29.0,112391,0
43672,22:02.0,39507,0
43675,22:51.0,1100,0
43682,25:19.0,53726,0
43690,26:18.0,108513,0
43702,29:22.0,2577,0
43727,34:57.0,154406,0
43730,35:13.0,64807,0
43733,35:42.0,1100,0
43737,36:33.0,145132,0
43761,41:42.0,58828,0
43768,42:30.0,103726,0
43771,43:07.0,146154,0
43797,50:36.0,26499,0
43824,55:03.0,81550,0
43837,59:25.0,166856,0
43861,02:29.0,62503,0
43873,05:06.0,160797,0
43875,06:02.0,37528,0
43911,14:45.0,70040,0
43912,14:53.0,104842,0
43919,16:27.0,64963,0
43924,17:03.0,8766,0
43934,20:06.0,8766,0
43935,20:37.0,70848,0
43939,22:00.0,175704,0
43947,23:47.0,171229,0
43951,24:58.0,8766,0
43953,25:28.0,67501,0
43955,25:33.0,113942,0
43960,26:11.0,33043,0
43961,26:13.0,136028,0
43966,27:15.0,108513,0
43971,28:02.0,161670,0
44009,38:26.0,2574,0
44015,40:30.0,38236,0
44060,51:09.0,25781,0
44087,58:23.0,107734,0
44097,01:25.0,37279,0
44106,02:57.0,97686,0
44109,03:40.0,97743,0
44115,04:56.0,64277,0
44139,11:30.0,146458,0
44144,12:36.0,107734,0
44213,26:36.0,58551,0
44235,31:54.0,71928,0
44269,39:29.0,123868,0
44283,43:21.0,33639,0
44285,43:43.0,168718,0
44299,46:59.0,2648,0
44318,51:20.0,152954,0
44325,52:26.0,57277,0
44329,55:37.0,146708,0
44330,56:00.0,34440,0
44336,57:58.0,74144,0
44356,01:43.0,39252,0
44358,02:30.0,72162,0
44368,04:39.0,35875,0
44373,05:52.0,113314,0
44378,06:22.0,1761,0
44391,08:24.0,142150,0
44392,08:30.0,157590,0
44402,10:53.0,162127,0
44417,14:04.0,29565,0
44435,17:40.0,14416,0
44446,19:49.0,46205,0
44448,19:58.0,23253,0
44459,21:58.0,46205,0
44472,23:23.0,46205,0
44475,23:37.0,134720,0
44484,24:25.0,55831,0
44501,28:33.0,96292,0
44505,29:54.0,43822,0
44510,32:49.0,112171,0
44511,32:57.0,160491,0
44515,33:21.0,96292,0
44518,34:02.0,148754,0
44532,36:22.0,100434,0
44557,40:47.0,16129,0
44569,44:14.0,29938,0
44571,44:30.0,128058,0
44576,45:18.0,46583,0
44607,52:17.0,130329,0
44642,00:07.0,140893,0
44654,01:57.0,3057,0
44662,02:33.0,97872,0
44666,03:12.0,171522,0
44673,04:24.0,8085,0
44681,05:41.0,76793,0
44683,06:34.0,3057,0
44684,06:35.0,3057,0
44686,07:00.0,102391,0
44720,14:29.0,128849,0
44738,18:31.0,9991,0
44740,18:36.0,91163,0
44749,20:13.0,158338,0
44763,22:39.0,125841,0
44765,22:52.0,84546,0
44781,27:10.0,134992,0
44788,28:30.0,9563,0
44802,31:32.0,121813,0
44822,34:40.0,126842,0
44841,38:23.0,74974,0
44844,38:55.0,100190,0
44857,41:22.0,131325,0
44859,41:34.0,96882,0
44860,41:44.0,78329,0
44863,42:34.0,158653,0
44874,46:40.0,138436,0
44894,50:49.0,45417,0
44927,58:40.0,162965,0
44941,02:28.0,60637,0
44945,03:38.0,60637,0
44959,09:34.0,56598,0
44960,10:30.0,120885,0
44975,12:48.0,128360,0
44985,14:11.0,5458,0
44988,14:23.0,5458,0
44995,15:01.0,5458,0
45015,19:09.0,149541,0
45016,19:12.0,149541,0
45035,24:11.0,118477,0
45043,25:13.0,118732,0
45044,25:19.0,145031,0
45066,30:24.0,122475,0
45072,31:01.0,94445,0
45075,31:33.0,142261,0
45090,36:11.0,158222,0
45101,39:05.0,174323,0
45102,39:37.0,105646,0
45132,46:09.0,59160,0
45139,48:26.0,59160,0
45152,51:24.0,6148,0
45154,51:50.0,93120,0
45159,52:21.0,163200,0
45165,53:37.0,150323,0
45167,54:32.0,95320,0
45174,56:12.0,168993,0
45175,56:22.0,18491,0
45178,56:55.0,47331,0
45199,03:56.0,80141,0
45203,04:53.0,20837,0
45209,06:00.0,78321,0
45222,08:52.0,37807,0
45224,08:56.0,3763,0
45231,11:31.0,34155,0
45232,11:40.0,93120,0
45250,15:09.0,147466,0
45261,17:37.0,57583,0
45276,21:53.0,153907,0
45289,24:47.0,75855,0
45312,30:51.0,61151,0
45323,33:48.0,86190,0
45330,34:48.0,118754,0
45365,44:43.0,19357,0
45399,54:34.0,163805,0
45432,03:07.0,13174,0
45455,08:42.0,76083,0
45475,12:41.0,10818,0
45482,14:22.0,62512,0
45496,17:55.0,102485,0
45498,18:16.0,170142,0
45501,19:21.0,21940,0
45508,20:42.0,97686,0
45522,22:44.0,107282,0
45531,25:06.0,118517,0
45537,27:07.0,100659,0
45542,28:19.0,13174,0
45543,28:25.0,136924,0
45552,30:22.0,160936,0
45563,33:09.0,95899,0
45566,33:53.0,47275,0
45568,35:09.0,125171,0
45577,38:04.0,113533,0
45579,38:18.0,104989,0
45583,40:08.0,82252,0
45601,42:22.0,136924,0
45605,43:16.0,108359,0
45613,45:02.0,157883,0
45616,46:28.0,106237,0
45617,46:40.0,62830,0
45631,50:16.0,17285,0
45639,51:20.0,72922,0
45647,53:32.0,12431,0
45667,59:57.0,5536,0
45727,13:20.0,8264,0
45729,13:50.0,111355,0
45743,16:40.0,135767,0
45759,20:52.0,137039,0
45769,22:50.0,90114,0
45793,27:27.0,167136,0
45796,27:47.0,145316,0
45799,28:17.0,61512,0
45808,29:42.0,134720,0
45815,30:37.0,101998,0
45819,31:04.0,145316,0
45823,31:44.0,9678,0
45831,32:38.0,165385,0
45836,34:02.0,95913,0
45846,36:39.0,95913,0
45847,36:51.0,162104,0
45871,40:44.0,31699,0
45874,41:48.0,59160,0
45875,41:52.0,100942,0
45892,45:13.0,152127,0
45896,45:53.0,95031,0
45907,47:35.0,16074,0
45913,48:38.0,89740,0
45922,50:23.0,139847,0
45926,50:37.0,160777,0
45931,51:07.0,30249,0
45940,53:17.0,162104,0
45950,54:34.0,135172,0
45961,56:16.0,151966,0
45964,56:28.0,21836,0
45975,58:06.0,6602,0
46007,03:51.0,27036,0
46030,07:23.0,100093,0
46048,10:55.0,68456,0
46049,10:57.0,72971,0
46051,11:20.0,123070,0
46056,11:28.0,87959,0
46074,16:07.0,162104,0
46085,17:09.0,23700,0
46095,18:17.0,53991,0
46101,19:03.0,49404,0
46103,19:47.0,164994,0
46106,19:59.0,161016,0
46110,20:40.0,9507,0
46113,21:04.0,258,0
46125,23:10.0,36576,0
46133,24:53.0,105766,0
46145,27:33.0,168169,0
46146,28:10.0,137719,0
46152,29:14.0,63205,0
46188,36:47.0,46772,0
46203,40:09.0,155181,0
46209,41:21.0,36894,0
46217,43:25.0,169347,0
46231,46:41.0,169347,0
46234,47:08.0,22563,0
46246,49:07.0,102213,0
46261,50:37.0,23700,0
46268,52:09.0,102754,0
46271,52:47.0,74821,0
46276,54:12.0,164555,0
46280,54:45.0,28680,0
46295,57:11.0,113335,0
46300,57:32.0,130990,0
46301,57:34.0,8415,0
46317,59:51.0,152510,0
46318,00:05.0,158654,0
46319,00:30.0,53287,0
46330,02:44.0,14536,0
46342,05:05.0,52493,0
46358,08:37.0,52424,0
46365,10:02.0,20890,0
46366,10:05.0,28680,0
46400,20:07.0,28039,0
46436,29:13.0,111309,0
46460,35:45.0,111309,0
46466,37:05.0,171345,0
46476,40:23.0,124642,0
46490,46:13.0,41293,0
46516,53:11.0,58558,0
46528,58:33.0,41978,0
46542,01:19.0,85435,0
46543,01:21.0,67268,0
46566,06:18.0,161184,0
46572,08:46.0,175078,0
46584,11:11.0,153304,0
46587,11:40.0,102345,0
46608,16:29.0,94307,0
46614,17:57.0,95107,0
46628,23:01.0,169284,0
46633,25:00.0,20890,0
46646,29:41.0,100273,0
46664,35:16.0,37876,0
46679,40:57.0,15928,0
46728,07:00.0,112206,0
46762,44:50.0,169284,0
46764,48:18.0,17322,0
46765,49:00.0,87973,0
46779,09:47.0,17322,0
46801,01:45.0,131630,0
46802,02:56.0,160180,0
46821,29:39.0,81254,0
46843,53:39.0,64641,0
46852,10:39.0,152005,0
46864,20:51.0,140921,0
46870,30:13.0,169993,0
46872,31:14.0,67048,0
46881,38:33.0,158884,0
46895,49:04.0,34155,0
46917,04:13.0,107383,0
46920,06:41.0,142617,0
46931,10:57.0,21769,0
46935,12:41.0,76744,0
46954,25:44.0,107620,0
46956,26:49.0,92497,0
46965,31:52.0,160867,0
46972,35:05.0,132637,0
46991,45:43.0,166932,0
46994,47:54.0,133453,0
46997,49:08.0,161006,0
46998,50:00.0,159018,0
47017,57:35.0,72582,0
47040,05:29.0,106013,0
47041,05:29.0,112819,0
47050,07:44.0,15937,0
47052,08:18.0,145665,0
47055,10:14.0,150370,0
47056,10:19.0,15937,0
47066,14:21.0,76731,0
47070,15:48.0,85689,0
47073,17:56.0,117031,0
47084,24:01.0,50136,0
47097,28:45.0,124934,0
47120,35:59.0,136223,0
47137,42:48.0,72166,0
47138,42:49.0,72166,0
47139,43:15.0,71438,0
47144,44:46.0,98451,0
47148,45:55.0,50571,0
47150,46:46.0,3199,0
47151,47:26.0,132661,0
47152,47:31.0,70554,0
47167,52:36.0,98504,0
47191,57:37.0,1095,0
47233,08:28.0,126066,0
47238,09:25.0,29135,0
47244,10:15.0,156894,0
47249,11:33.0,77571,0
47251,11:52.0,124587,0
47261,14:51.0,72868,0
47279,19:00.0,148334,0
47284,20:10.0,27659,0
47300,22:22.0,135434,0
47328,29:27.0,42072,0
47334,30:53.0,143865,0
47351,33:27.0,161243,0
47370,36:55.0,24058,0
47376,38:12.0,132044,0
47381,38:32.0,161243,0
47382,38:39.0,167955,0
47384,38:53.0,37876,0
47390,39:20.0,167955,0
47396,39:40.0,78900,0
47397,39:42.0,78900,0
47413,42:27.0,76614,0
47435,47:49.0,167890,0
47452,50:10.0,171535,0
47458,50:50.0,140248,0
47460,51:00.0,99409,0
47463,51:12.0,140248,0
47471,52:32.0,10338,0
47485,55:01.0,50745,0
47501,57:58.0,168336,0
47504,58:23.0,55718,0
47523,00:16.0,81221,0
47527,00:21.0,84307,0
47538,00:50.0,131113,0
47539,00:56.0,4638,0
47551,01:32.0,9507,0
47557,01:39.0,50571,0
47570,01:56.0,19357,0
47586,02:35.0,131113,0
47605,03:51.0,56639,0
47609,04:02.0,42673,0
47613,04:15.0,168336,0
47621,04:39.0,160053,0
47627,05:03.0,37876,0
47647,06:35.0,112981,0
47676,09:19.0,75514,0
47689,10:27.0,169668,0
47690,10:29.0,38127,0
47695,10:44.0,64580,0
47708,11:55.0,84537,0
47713,12:19.0,144012,0
47736,15:47.0,137039,0
47740,15:59.0,157585,0
47745,16:23.0,84537,0
47752,17:04.0,140955,0
47770,18:40.0,140959,0
47774,19:09.0,64580,0
47798,22:03.0,64042,0
47807,23:36.0,169041,0
47808,23:40.0,133051,0
47837,27:59.0,74859,0
47858,31:41.0,131405,0
47859,31:44.0,165498,0
47872,34:54.0,62356,0
47875,35:34.0,59360,0
47883,35:59.0,141028,0
47888,36:23.0,41770,0
47890,37:00.0,157590,0
47903,38:39.0,131405,0
47923,41:15.0,22910,0
47925,41:22.0,117761,0
47948,44:55.0,82969,0
47956,45:37.0,932,0
47959,45:52.0,64629,0
47968,46:32.0,112246,0
47970,46:52.0,92430,0
47971,47:06.0,62737,0
47973,47:15.0,79399,0
47991,48:50.0,69397,0
48006,50:40.0,120163,0
48007,50:51.0,9517,0
48012,52:06.0,120163,0
48017,52:49.0,123284,0
48062,58:21.0,57152,0
48071,59:37.0,118563,0
48079,01:32.0,63226,0
48080,01:57.0,138190,0
48081,01:59.0,45588,0
48090,03:47.0,12320,0
48091,03:52.0,63393,0
48099,04:55.0,156059,0
48108,06:38.0,13870,0
48134,13:10.0,59360,0
48135,13:11.0,59360,0
48144,14:12.0,130930,0
48157,16:22.0,81137,0
48185,20:44.0,142990,0
48217,24:57.0,27843,0
48227,25:50.0,2963,0
48242,27:56.0,143865,0
48258,29:48.0,17435,0
48272,32:36.0,173070,0
48275,32:46.0,17322,0
48292,35:24.0,13645,0
48305,37:45.0,9517,0
48308,38:10.0,157669,0
48310,38:24.0,75507,0
48323,40:31.0,89096,0
48343,45:47.0,161046,0
48365,48:16.0,167473,0
48370,48:37.0,47275,0
48393,53:42.0,69610,0
48398,54:02.0,64580,0
48400,54:42.0,9290,0
48410,56:26.0,165903,0
48413,56:56.0,166153,0
48419,58:03.0,167955,0
48421,58:30.0,144040,0
48423,58:41.0,167955,0
48424,58:53.0,99583,0
48431,00:04.0,99583,0
48437,00:51.0,52373,0
48440,01:20.0,49319,0
48445,02:02.0,147366,0
48448,02:32.0,166153,0
48451,03:07.0,137964,0
48467,06:49.0,97013,0
48479,09:13.0,122703,0
48496,13:57.0,145056,0
48505,15:04.0,137313,0
48508,15:43.0,171229,0
48515,18:24.0,69397,0
48518,19:04.0,11345,0
48522,20:35.0,12115,0
48542,27:06.0,159632,0
48548,28:28.0,18702,0
48549,28:30.0,95370,0
48604,38:41.0,102919,0
48616,41:11.0,137313,0
48627,44:30.0,57583,0
48630,45:02.0,14798,0
48632,45:29.0,23175,0
48638,47:18.0,62886,0
48642,48:06.0,106040,0
48646,48:57.0,138754,0
48653,49:45.0,106040,0
48662,51:18.0,44393,0
48664,51:46.0,44393,0
48666,51:49.0,92960,0
48686,55:46.0,166214,0
48691,56:35.0,14075,0
48694,57:26.0,74890,0
48699,58:17.0,39105,0
48719,01:50.0,100408,0
48723,03:04.0,52934,0
48730,04:41.0,43495,0
48748,08:21.0,157873,0
48757,10:15.0,113760,0
48774,16:05.0,143600,0
48777,17:18.0,102600,0
48782,17:56.0,84537,0
48783,18:13.0,112241,0
48790,19:33.0,165498,0
48806,21:50.0,59742,0
48809,22:26.0,151688,0
48823,24:38.0,173952,0
48834,26:27.0,140898,0
48848,29:26.0,174079,0
48850,29:58.0,145329,0
48851,30:05.0,20132,0
48856,30:50.0,55241,0
48860,32:02.0,24642,0
48864,32:41.0,22594,0
48876,35:45.0,129152,0
48877,35:46.0,129152,0
48926,42:37.0,123989,0
48933,44:14.0,168718,0
48943,45:59.0,82635,0
49001,59:01.0,140601,0
49003,59:23.0,40973,0
49010,00:57.0,68609,0
49057,10:34.0,165498,0
49093,15:40.0,81637,0
49094,16:01.0,17715,0
49096,16:35.0,111099,0
49113,19:16.0,83307,0
49116,19:46.0,146367,0
49130,23:09.0,165760,0
49140,24:32.0,149343,0
49146,25:57.0,133450,0
49161,28:33.0,53150,0
49167,29:34.0,166400,0
49168,29:53.0,52373,0
49182,32:37.0,50795,0
49186,33:20.0,137195,0
49215,37:51.0,7795,0
49231,40:08.0,21570,0
49265,45:43.0,174777,0
49268,45:57.0,113779,0
49272,46:42.0,158011,0
49284,47:47.0,81637,0
49286,48:08.0,85194,0
49308,52:08.0,101938,0
49310,52:36.0,81637,0
49315,53:02.0,153040,0
49317,53:18.0,81637,0
49329,56:28.0,44585,0
49335,57:57.0,158011,0
49341,58:49.0,114082,0
49352,00:28.0,65964,0
49356,01:08.0,81637,0
49367,01:56.0,29515,0
49377,04:40.0,78386,0
49387,06:07.0,22594,0
49391,07:03.0,100659,0
49393,07:09.0,168336,0
49396,07:39.0,111586,0
49405,09:38.0,93965,0
49439,15:50.0,113986,0
49451,17:56.0,60731,0
49459,19:26.0,55851,0
49476,21:56.0,95458,0
49486,23:29.0,117031,0
49487,23:29.0,78377,0
49490,24:43.0,134462,0
49494,25:40.0,133405,0
49500,26:43.0,81637,0
49505,27:45.0,174074,0
49524,30:30.0,24828,0
49525,30:50.0,81428,0
49527,30:53.0,37876,0
49532,31:30.0,101902,0
49533,31:32.0,83069,0
49546,34:00.0,41293,0
49559,35:55.0,166659,0
49562,36:38.0,111099,0
49563,36:45.0,166659,0
49574,38:02.0,166659,0
49583,39:11.0,120656,0
49596,41:41.0,24058,0
49623,45:18.0,174519,0
49639,48:32.0,84281,0
49655,51:25.0,41277,0
49681,56:50.0,75514,0
49687,58:46.0,95642,0
49701,00:12.0,90256,0
49704,00:51.0,61564,0
49718,02:48.0,87014,0
49726,04:10.0,65700,0
49750,07:47.0,125707,0
49784,13:52.0,140730,0
49789,14:44.0,21645,0
49804,16:12.0,110546,0
49815,17:46.0,38185,0
